year,state_name,yield_per_acre,commodity,avg_temp,max_temp,min_temp,total_precip,total_gdd,avg_humidity,DSCI,avg_dsci,drought_category,D0,D1,D2,D3,D4,None,price_index,supply_risk_score,yield_zscore,temp_stress,precip_deficit
2025,KANSAS,51.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.7209518186020843,0,0
2025,KANSAS,51.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.7209518186020843,0,0
2025,KANSAS,50.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.7669206277710889,0,0
2025,KANSAS,51.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.7209518186020843,0,0
2025,KANSAS,50.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.7669206277710889,0,0
2025,KENTUCKY,175.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.021707503175932005,0,0
2025,KENTUCKY,186.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.3611679407719714,0,0
2025,KENTUCKY,175.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.021707503175932005,0,0
2025,KENTUCKY,40.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.7903989717015448,0,0
2025,KENTUCKY,52.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.41248226219993156,0,0
2025,KENTUCKY,40.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.7903989717015448,0,0
2025,KENTUCKY,81.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.6581124564680542,0,0
2025,KENTUCKY,81.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.6581124564680542,0,0
2025,KENTUCKY,82.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.7040812656370588,0,0
2025,KENTUCKY,83.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.7500500748060633,0,0
2025,KENTUCKY,84.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.796018883975068,0,0
2025,KENTUCKY,83.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.7500500748060633,0,0
2025,LOUISIANA,182.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.22194050660909742,0,0
2025,LOUISIANA,180.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.15232678952766043,0,0
2025,LOUISIANA,182.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.22194050660909742,0,0
2025,LOUISIANA,54.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.6129624678501776,0,0
2025,LOUISIANA,53.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.5127223650250545,0,0
2025,LOUISIANA,54.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.6129624678501776,0,0
2025,MARYLAND,170.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.19574179587952445,0,0
2025,MARYLAND,173.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.09132122025736898,0,0
2025,MARYLAND,170.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.19574179587952445,0,0
2025,MARYLAND,45.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.28919845757592966,0,0
2025,MARYLAND,49.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.11176195372456246,0,0
2025,MARYLAND,45.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.28919845757592966,0,0
2025,MARYLAND,79.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.5661748381300449,0,0
2025,MARYLAND,79.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.5661748381300449,0,0
2025,MARYLAND,76.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.42826841062303106,0,0
2025,MARYLAND,80.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.6121436472990496,0,0
2025,MARYLAND,82.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.7040812656370588,0,0
2025,MARYLAND,80.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.6121436472990496,0,0
2025,MICHIGAN,180.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.15232678952766043,0,0
2025,MICHIGAN,180.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.15232678952766043,0,0
2025,MICHIGAN,180.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.15232678952766043,0,0
2025,MICHIGAN,52.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.41248226219993156,0,0
2025,MICHIGAN,52.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.41248226219993156,0,0
2025,MICHIGAN,52.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.41248226219993156,0,0
2025,MICHIGAN,90.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,1.0718317389890957,0,0
2025,MICHIGAN,90.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,1.0718317389890957,0,0
